"county","VTD","total.pop","white","black","hispanic","api","other","mixed"
11,442,1977,0.571573090541224,0.0273141122913505,0.34597875569044,0.0308548305513404,0.00455235204855842,0.0197268588770865
11,430,2808,0.450854700854701,0.0316951566951567,0.473646723646724,0.0235042735042735,0.00142450142450142,0.0188746438746439
11,443,4215,0.539739027283511,0.0571767497034401,0.354685646500593,0.0315539739027283,0.00355871886120996,0.0132858837485172
11,439,4871,0.414904537056046,0.0404434407719154,0.463559843974543,0.0603572161773763,0.00554300964894272,0.0151919523711763
11,438,5305,0.390386427898209,0.0495758718190386,0.473138548539114,0.068426013195099,0.00640904806786051,0.0120640904806786
11,433,4786,0.353531132469703,0.041370664437944,0.540952778938571,0.0493104889260343,0.00417885499373172,0.0106560802340159
11,432,3167,0.366592990211557,0.0454688980107357,0.527628670666246,0.0464161667192927,0.00568361225134196,0.00820966214082728
11,435,2881,0.678930926761541,0.0159666782367234,0.26657410621312,0.0267268309614717,0.00347101700798334,0.00833044081916001
11,436,4052,0.573543928923988,0.0266535044422507,0.351678183613031,0.0340572556762093,0.00148075024679171,0.0125863770977295
11,428,2712,0.265486725663717,0.0350294985250737,0.661135693215339,0.0272861356932153,0.00184365781710914,0.00921828908554572
11,427,4494,0.518691588785047,0.0329327992879395,0.39074321317312,0.0431686693368936,0.00289274588340009,0.0115709835336004
11,425,3016,0.445954907161804,0.0427718832891247,0.460875331564987,0.0354774535809019,0.0019893899204244,0.0129310344827586
11,426,4102,0.503412969283277,0.0443686006825939,0.389322281813749,0.0490004875670405,0.00390053632374451,0.00999512432959532
11,431,2413,0.457521757148777,0.0343970161624534,0.458350600911728,0.0389556568586821,0.00331537505180274,0.00745959386655615
11,429,2780,0.279136690647482,0.052158273381295,0.615827338129496,0.0431654676258993,0.00251798561151079,0.00719424460431655
11,202,8274,0.580130529369108,0.0891950688905004,0.252115059221658,0.0390379502054629,0.0170413343002176,0.0224800580130529
11,201,1680,0.677976190476191,0.0886904761904762,0.145833333333333,0.0583333333333333,0.0148809523809524,0.0142857142857143
11,415,3375,0.724148148148148,0.0666666666666667,0.117925925925926,0.0711111111111111,0.00296296296296296,0.0171851851851852
11,419,1902,0.718191377497371,0.082018927444795,0.136698212407992,0.0546792849631966,0.00210304942166141,0.00630914826498423
11,417,4359,0.687313604037623,0.0874053682037164,0.139940353292039,0.0653819683413627,0.00527643955035559,0.0146822665749025
11,203,1871,0.577231427044361,0.167824692677712,0.178514163548904,0.0379476215927312,0.0117584179583111,0.0267236771779797
11,200,3799,0.506975519873651,0.135298762832324,0.270071071334562,0.0534351145038168,0.0168465385627797,0.0173729928928665
11,194,6934,0.536631093164119,0.154456302278627,0.21776752235362,0.0496106143640035,0.0106720507643496,0.0308624170752812
11,204,2868,0.474198047419805,0.190027894002789,0.229776847977685,0.0603207810320781,0.0188284518828452,0.0268479776847978
11,196,3742,0.524853019775521,0.122661678246927,0.255211117049706,0.0641368252271513,0.0122928915018707,0.0208444681988242
11,156,2927,0.671677485480014,0.0809702767338572,0.17184830884865,0.058079945336522,0.00614964127092586,0.0112743423300307
11,183,660,0.674242424242424,0.0878787878787879,0.192424242424242,0.0181818181818182,0.00757575757575758,0.0196969696969697
11,161,4241,0.592548927139826,0.1289790143834,0.166234378684273,0.0891299221881632,0.00825277057297807,0.0148549870313605
11,169,2878,0.620222376650452,0.118832522585129,0.203266157053509,0.0396108408617095,0.00451702571230021,0.0135510771369006
11,168,3831,0.679718089271731,0.083268076220308,0.13260245366745,0.078569564082485,0.00704776820673453,0.0187940485512921
11,160,2574,0.58041958041958,0.141025641025641,0.192696192696193,0.0446775446775447,0.0205905205905206,0.0205905205905206
11,157,315,0.612698412698413,0.107936507936508,0.168253968253968,0.0952380952380952,0,0.0158730158730159
11,181,3089,0.57850437034639,0.101327290385238,0.167044350922629,0.130462932988022,0.00485594043379735,0.0178051149239236
11,4,2561,0.805935181569699,0.0585708707536119,0.103865677469738,0.00898086684888715,0.0136665365091761,0.00898086684888715
11,14,1752,0.819063926940639,0.0450913242009132,0.0970319634703196,0.0136986301369863,0.0045662100456621,0.0205479452054795
11,1,1377,0.912127814088598,0.0130718954248366,0.0580973129992738,0.00871459694989107,0,0.00798838053740015
11,6,2263,0.899248784798939,0.00883782589482987,0.0645161290322581,0.00486080424215643,0.00751215201060539,0.0150243040212108
11,8,1759,0.794769755542922,0.0204661739624787,0.142126208072769,0.0187606594656055,0.0113700966458215,0.0125071063104036
11,2,2227,0.668612483161203,0.0987876066457117,0.144140098787607,0.0157162101481814,0.0354737314773238,0.0372698697799731
11,5,2774,0.624008651766402,0.119682768565249,0.177000720980534,0.0194664744051911,0.0328046142754146,0.0270367700072098
11,107,1814,0.470231532524807,0.141124586549063,0.314773980154355,0.0154355016538037,0.0237045203969129,0.0347298787210584
11,23,3321,0.0927431496537188,0.785004516711834,0.0939476061427281,0.00301114122252334,0.00692562481180367,0.0183679614573924
11,32,270,0.811111111111111,0.0777777777777778,0.0925925925925926,0.0037037037037037,0.00740740740740741,0.00740740740740741
11,7,4607,0.433253744302149,0.304970696765791,0.204905578467549,0.0138919036249186,0.0151942695897547,0.0277838072498372
11,30,847,0.905548996458087,0.0188902007083825,0.0625737898465171,0,0.00354191263282172,0.00944510035419126
11,10,1634,0.0618115055079559,0.862913096695226,0.0618115055079559,0.00305997552019584,0.00367197062423501,0.00673194614443084
11,26,41,0.585365853658537,0.292682926829268,0.0731707317073171,0.0487804878048781,0,0
11,15,2372,0.0236087689713322,0.875632377740304,0.0796795952782462,0.00421585160202361,0.00590219224283305,0.0109612141652614
11,29,6,0.5,0.333333333333333,0.166666666666667,0,0,0
11,9,3281,0.589149649497105,0.177384943614752,0.171289241085035,0.0198110332215788,0.0231636696129229,0.0192014629686071
11,28,3216,0.784825870646766,0.0584577114427861,0.120646766169154,0.00995024875621891,0.0167910447761194,0.00932835820895522
11,21,2353,0.709307267318317,0.0722481937951551,0.136421589460264,0.0454738631534212,0.0093497662558436,0.0271993200169996
11,24,2371,0.70223534373682,0.0911008013496415,0.16490932096162,0.0206663854913539,0.00716997047659215,0.013918177983973
11,25,1591,0.521684475172847,0.180389692017599,0.189817724701446,0.0370835952231301,0.0395977372721559,0.0314267756128221
11,12,1023,0.878787878787879,0.0205278592375367,0.0791788856304985,0.00684261974584555,0.00195503421309873,0.0127077223851417
11,13,938,0.911513859275053,0.00746268656716418,0.0735607675906183,0.00426439232409382,0,0.00319829424307036
11,11,637,0.918367346938776,0.010989010989011,0.0565149136577708,0.00627943485086342,0.00156985871271586,0.00627943485086342
11,19,691,0.895803183791606,0.0144717800289436,0.0738060781476122,0.0101302460202605,0,0.00578871201157742
11,18,1016,0.889763779527559,0.0226377952755906,0.0708661417322835,0.0078740157480315,0.00295275590551181,0.00590551181102362
11,3,782,0.938618925831202,0.0051150895140665,0.0434782608695652,0.00255754475703325,0.00127877237851662,0.00895140664961637
11,17,1280,0.90078125,0.009375,0.07421875,0.009375,0.00234375,0.00390625
11,16,305,0.977049180327869,0.00327868852459016,0.0163934426229508,0,0,0.00327868852459016
11,34,4215,0.574139976275208,0.191933570581257,0.174139976275208,0.0142348754448399,0.0260972716488731,0.0194543297746145
11,20,2996,0.729639519359146,0.0710947930574099,0.143858477970628,0.0200267022696929,0.0126835781041389,0.0226969292389853
11,35,4022,0.387618100447539,0.299353555445052,0.212829438090502,0.0308304326205868,0.0400298359025361,0.0293386374937842
11,22,3824,0.615062761506276,0.101464435146444,0.20842050209205,0.026673640167364,0.0193514644351464,0.0290271966527197
11,33,2261,0.75984077841663,0.0521892967713401,0.146395400265369,0.0181335692171605,0.010172490048651,0.0132684652808492
11,38,1773,0.170332769317541,0.552171460800902,0.23463056965595,0.00282007896221094,0.0163564579808235,0.0236886632825719
11,39,2731,0.314536799707067,0.46429879165141,0.149761991944343,0.0245331380446723,0.0238008055657268,0.0230684730867814
11,31,1932,0.15527950310559,0.709627329192547,0.108178053830228,0.0015527950310559,0.0082815734989648,0.0170807453416149
11,108,4385,0.457468643101482,0.199315849486887,0.276852907639681,0.0171037628278221,0.0269099201824401,0.0223489167616876
11,37,3718,0.188542227003765,0.623453469607316,0.162452931683701,0.00457235072619688,0.0110274341043572,0.0099515868746638
11,40,251,0.175298804780877,0.49003984063745,0.294820717131474,0.00796812749003984,0.0278884462151394,0.00398406374501992
11,408,1875,0.925866666666667,0.0032,0.0581333333333333,0.00533333333333333,0,0.00746666666666667
11,47,2156,0.908627087198516,0.00556586270871985,0.0626159554730983,0.00649350649350649,0.00510204081632653,0.011595547309833
11,46,1345,0.890706319702602,0.00371747211895911,0.0698884758364312,0.0275092936802974,0.00297397769516729,0.00520446096654275
11,48,1656,0.871980676328502,0.0102657004830918,0.0736714975845411,0.0277777777777778,0.00241545893719807,0.0138888888888889
11,50,1183,0.791208791208791,0.0371935756551141,0.125950972104818,0.010989010989011,0.0118343195266272,0.0228233305156382
11,49,1210,0.888429752066116,0.0132231404958678,0.0578512396694215,0.0148760330578512,0.00909090909090909,0.0165289256198347
11,51,1814,0.890848952590959,0.0187431091510474,0.067805953693495,0.0132304299889746,0.00220507166482911,0.0071664829106946
11,52,980,0.856122448979592,0.0285714285714286,0.0877551020408163,0.0102040816326531,0.00714285714285714,0.0102040816326531
11,414,4598,0.759895606785559,0.0369725967812092,0.135493692909961,0.0502392344497608,0.0039147455415398,0.0134841235319704
11,416,1708,0.854215456674473,0.015807962529274,0.0989461358313817,0.0193208430913349,0.00526932084309133,0.00644028103044497
11,421,2017,0.806147744174517,0.044620723847298,0.105602379771939,0.0312345066931086,0.00396628656420426,0.00842835894893406
11,420,51,0.823529411764706,0,0.176470588235294,0,0,0
11,866,3806,0.0147136100893326,0.947188649500788,0.0189174986862848,0.00210194429847609,0.00341565948502365,0.0136626379400946
11,568,1405,0.840569395017794,0.0099644128113879,0.124555160142349,0.0113879003558719,0.00427046263345196,0.00925266903914591
11,458,2853,0.818787241500175,0.0217315106905012,0.118121275849982,0.0213810024535577,0.00981423063441991,0.0101647388713635
11,462,1798,0.835372636262514,0.0216907675194661,0.105116796440489,0.0228031145717464,0.00444938820912125,0.010567296996663
11,472,1888,0.847457627118644,0.024364406779661,0.102224576271186,0.0164194915254237,0.00105932203389831,0.00847457627118644
11,468,1729,0.768074031231926,0.0763447079236553,0.120300751879699,0.0150375939849624,0.00636205899363794,0.0138808559861191
11,469,1935,0.726614987080103,0.062015503875969,0.178811369509044,0.0149870801033592,0.00155038759689922,0.0160206718346253
11,459,1986,0.811178247734139,0.0186304128902316,0.13091641490433,0.026686807653575,0.00302114803625378,0.00956696878147029
11,74,1936,0.81146694214876,0.0377066115702479,0.127066115702479,0.0113636363636364,0.00361570247933884,0.00878099173553719
11,465,1768,0.703619909502262,0.0752262443438914,0.186085972850679,0.0152714932126697,0.00395927601809955,0.0158371040723982
11,470,290,0.744827586206897,0.0896551724137931,0.131034482758621,0.0137931034482759,0.0172413793103448,0.00344827586206897
11,114,1528,0.746727748691099,0.0405759162303665,0.169502617801047,0.0268324607329843,0.00654450261780105,0.00981675392670157
11,466,1907,0.769271106449921,0.0456213948610383,0.137388568432092,0.0256948085998951,0.00734137388568432,0.0146827477713686
11,467,1556,0.850899742930591,0.0205655526992288,0.0931876606683805,0.0224935732647815,0.0019280205655527,0.0109254498714653
11,477,187,0.935828877005348,0,0.053475935828877,0.0106951871657754,0,0
11,476,2086,0.874400767018217,0.0153403643336529,0.0814956855225312,0.0134228187919463,0.00287631831255992,0.012464046021093
11,480,2536,0.85686119873817,0.0208990536277603,0.096608832807571,0.0153785488958991,0.00236593059936909,0.00788643533123028
11,471,1224,0.859477124183007,0.0130718954248366,0.103758169934641,0.00898692810457516,0.00245098039215686,0.0122549019607843
11,482,1927,0.841203943954333,0.0430721328489881,0.0819927348209652,0.0233523611831863,0.00363258951738454,0.00674623767514271
11,481,1448,0.862569060773481,0.0234806629834254,0.0897790055248619,0.00966850828729282,0.00276243093922652,0.0117403314917127
11,522,1515,0.852145214521452,0.0158415841584158,0.0924092409240924,0.0204620462046205,0.0033003300330033,0.0158415841584158
11,478,916,0.820960698689956,0.0174672489082969,0.131004366812227,0.0152838427947598,0.00873362445414847,0.00655021834061135
11,475,1318,0.931714719271624,0.00682852807283763,0.047040971168437,0.0113808801213961,0.000758725341426404,0.00227617602427921
11,463,2521,0.884966283220944,0.00753669178897263,0.0844902816342721,0.0142800476001587,0.00198333994446648,0.00674335581118604
11,464,1334,0.9047976011994,0.00449775112443778,0.0734632683658171,0.0112443778110945,0.00149925037481259,0.00449775112443778
11,483,4185,0.854002389486261,0.021505376344086,0.0929510155316607,0.0205495818399044,0.0038231780167264,0.00716845878136201
11,484,319,0.871473354231975,0.00940438871473354,0.0909090909090909,0.0156739811912226,0.00940438871473354,0.00313479623824451
11,486,1706,0.784290738569754,0.0463071512309496,0.130128956623681,0.0193434935521688,0.00586166471277843,0.0140679953106682
11,547,76,0.815789473684211,0.0263157894736842,0.131578947368421,0.0263157894736842,0,0
11,546,258,0.724806201550388,0.0465116279069767,0.147286821705426,0.0697674418604651,0,0.0116279069767442
11,487,2287,0.675994752951465,0.121556624398776,0.158723218189768,0.0227372103191955,0.00743331875819851,0.0135548753825973
11,545,831,0.632972322503008,0.127557160048135,0.187725631768953,0.0276774969915764,0.00601684717208183,0.0180505415162455
11,485,207,0.927536231884058,0.0144927536231884,0.0289855072463768,0.00966183574879227,0,0.0193236714975845
11,544,603,0.416252072968491,0.30016583747927,0.114427860696517,0.104477611940299,0.0165837479270315,0.0480928689883914
11,537,1181,0.372565622353937,0.502116850127011,0.0906011854360711,0.0143945808636749,0.00677392040643522,0.0135478408128704
11,492,2602,0.157571099154497,0.725595695618755,0.0764796310530361,0.00422751729438893,0.00653343581860108,0.0295926210607225
11,497,4203,0.156554841779681,0.727099690697121,0.0801808232215084,0.00689983345229598,0.0107066381156317,0.0185581727337616
11,403,2569,0.588555858310627,0.226158038147139,0.129233164655508,0.0334760607240171,0.00428182172051382,0.0182950564421954
11,552,216,0.824074074074074,0.0416666666666667,0.106481481481481,0.00462962962962963,0.00925925925925926,0.0138888888888889
11,538,2124,0.323446327683616,0.47316384180791,0.160075329566855,0.0155367231638418,0.0127118644067797,0.0150659133709981
11,491,1663,0.619362597714973,0.203848466626578,0.140108238123873,0.0132291040288635,0.00962116656644618,0.0138304269392664
11,495,3481,0.0683711577133008,0.846883079574835,0.0439528871014076,0.00746911806952025,0.00890548692904338,0.0244182706118931
11,496,2866,0.0314026517794836,0.914515003489184,0.0341939986043266,0.000348918353105373,0.0052337752965806,0.0143056524773203
11,500,2841,0.0186554030271031,0.952129531854981,0.0158394931362196,0.00105596620908131,0.00140795494544175,0.0109116508271735
11,494,1677,0.0429338103756708,0.91293977340489,0.0238521168753727,0.0035778175313059,0.00477042337507454,0.0119260584376863
11,498,2649,0.00792751981879955,0.969422423556059,0.0124575311438279,0.000377500943752359,0.00226500566251416,0.00755001887504719
11,865,2456,0.0134364820846906,0.958469055374593,0.0199511400651466,0.000407166123778502,0.000814332247557003,0.00692182410423453
11,499,2661,0.025554302893649,0.922961292747088,0.0289364900413378,0.00225479143179256,0.00413378429161969,0.0161593385945133
11,553,1222,0.0245499181669394,0.923076923076923,0.0270049099836334,0.000818330605564648,0.00327332242225859,0.0212765957446809
11,504,5624,0.200035561877667,0.677098150782361,0.0867709815078236,0.00977951635846373,0.00675675675675676,0.0195590327169275
11,493,1183,0.0118343195266272,0.956043956043956,0.0169061707523246,0,0.00676246830092984,0.0084530853761623
11,543,896,0.670758928571429,0.1171875,0.162946428571429,0.0178571428571429,0.00892857142857143,0.0223214285714286
11,502,3115,0.79454253611557,0.0455858747993579,0.113643659711075,0.0282504012841092,0.00481540930979133,0.0131621187800963
11,507,3749,0.79301146972526,0.0322752734062417,0.141104294478528,0.0208055481461723,0.00373432915444118,0.00906908508935716
11,489,1158,0.745250431778929,0.0561312607944732,0.164075993091537,0.0181347150259067,0.00345423143350604,0.0129533678756477
11,534,194,0.72680412371134,0.0670103092783505,0.139175257731959,0.0154639175257732,0.0154639175257732,0.0360824742268041
11,488,1489,0.765614506380121,0.0577568838146407,0.130960376091336,0.0174613834788449,0.00805910006715917,0.0201477501678979
11,516,292,0.852739726027397,0.0376712328767123,0.102739726027397,0.00342465753424658,0,0.00342465753424658
11,490,62,0.967741935483871,0,0.0161290322580645,0,0.0161290322580645,0
11,508,1412,0.821529745042493,0.0254957507082153,0.101274787535411,0.0290368271954674,0.00708215297450425,0.0155807365439093
11,505,21,0.476190476190476,0,0.285714285714286,0.0476190476190476,0.0476190476190476,0.142857142857143
11,510,1659,0.903556359252562,0.00663050030138638,0.0777576853526221,0.00843881856540084,0.000602772754671489,0.00301386377335744
11,509,1671,0.86295631358468,0.00777977259126272,0.0951526032315978,0.0191502094554159,0.00239377618192699,0.0125673249551167
11,506,62,1,0,0,0,0,0
11,536,1174,0.862862010221465,0.0144804088586031,0.0936967632027257,0.0178875638841567,0.00596252129471891,0.00511073253833049
11,512,1337,0.899027673896784,0.00897531787584144,0.0680628272251309,0.0157068062827225,0.00224382946896036,0.00598354525056096
11,511,1362,0.914096916299559,0.00807635829662261,0.0543318649045521,0.0183553597650514,0,0.00513950073421439
11,513,1830,0.881420765027322,0.012568306010929,0.0765027322404372,0.019672131147541,0.00327868852459016,0.00655737704918033
11,514,1880,0.906382978723404,0.00904255319148936,0.0675531914893617,0.0074468085106383,0.00372340425531915,0.00585106382978723
11,535,1583,0.755527479469362,0.0663297536323437,0.137081490840177,0.0221099178774479,0.00631711939355654,0.0126342387871131
11,479,405,0.439506172839506,0.0962962962962963,0.360493827160494,0.0740740740740741,0.00987654320987654,0.0197530864197531
11,521,2393,0.62181362306728,0.082741328875888,0.255328040117008,0.0246552444630171,0.00376096949435855,0.0117007939824488
11,520,729,0.602194787379973,0.164609053497942,0.207133058984911,0.0205761316872428,0.00137174211248285,0.00411522633744856
11,519,1791,0.647682858738135,0.0848687883863763,0.226689000558347,0.0178671133445003,0.0067001675041876,0.0161920714684534
11,515,2219,0.438485804416404,0.448400180261379,0.0968904912122578,0.0067598017124831,0.00450653447498873,0.00495718792248761
11,541,1400,0.860714285714286,0.0378571428571429,0.0792857142857143,0.0135714285714286,0.00142857142857143,0.00714285714285714
11,540,1295,0.766023166023166,0.0818532818532818,0.108880308880309,0.01003861003861,0.00540540540540541,0.0277992277992278
11,503,1606,0.463885429638854,0.395392278953923,0.0990037359900374,0.0112079701120797,0.0049813200498132,0.0255292652552927
11,542,21,0.857142857142857,0.0476190476190476,0.0476190476190476,0,0.0476190476190476,0
11,539,1486,0.67092866756393,0.13257065948856,0.155450874831763,0.0121130551816958,0.0053835800807537,0.0235531628532974
11,551,173,0.728323699421965,0.144508670520231,0.0867052023121387,0.0115606936416185,0.00578034682080925,0.023121387283237
11,501,2624,0.27172256097561,0.548018292682927,0.14672256097561,0.0129573170731707,0.00533536585365854,0.0152439024390244
11,517,1020,0.818627450980392,0.0401960784313726,0.0950980392156863,0.0127450980392157,0.00686274509803922,0.0264705882352941
11,560,2837,0.153683468452591,0.485371871695453,0.340500528727529,0.00352485019386676,0.00528727529080014,0.0116320056397603
11,559,549,0.183970856102004,0.147540983606557,0.641165755919854,0.00546448087431694,0.00364298724954463,0.0182149362477231
11,526,2839,0.56322648820007,0.0535399788657978,0.343783022190912,0.016907361747094,0.00493131384290243,0.017611835153223
11,527,3073,0.0946957370647576,0.63878945655711,0.231369996745851,0.00650829808005207,0.00780995769606248,0.0208265538561666
11,528,1861,0.0225685115529285,0.896292315959162,0.0564212788823213,0.00537345513164965,0.00537345513164965,0.0139709833422891
11,557,3596,0.0667408231368187,0.831757508342603,0.0709121245828699,0.00862068965517241,0.00723025583982202,0.0147385984427141
11,558,3206,0.0545851528384279,0.863381160324392,0.0483468496568933,0.00810979413599501,0.00124766063630692,0.024329382407985
11,360,489,0.310838445807771,0.458077709611452,0.143149284253579,0.0552147239263804,0.0122699386503067,0.0204498977505112
11,524,2496,0.414262820512821,0.129407051282051,0.411458333333333,0.0196314102564103,0.00801282051282051,0.0172275641025641
11,564,137,0.102189781021898,0.321167883211679,0.547445255474453,0,0.0072992700729927,0.0218978102189781
11,525,131,0.145038167938931,0.366412213740458,0.435114503816794,0.0152671755725191,0.0381679389312977,0
11,562,169,0.100591715976331,0.289940828402367,0.597633136094675,0,0.00591715976331361,0.00591715976331361
11,563,479,0.0417536534446764,0.112734864300626,0.84133611691023,0.00208768267223382,0,0.00208768267223382
11,567,2095,0.568973747016706,0.0634844868735084,0.321241050119332,0.0267303102625298,0.00286396181384248,0.0167064439140811
11,561,1044,0.731800766283525,0.0651340996168582,0.149425287356322,0.0268199233716475,0.00957854406130268,0.0172413793103448
11,566,1414,0.512729844413013,0.0785007072135785,0.336633663366337,0.0480905233380481,0.00919377652050919,0.0148514851485149
11,518,1261,0.779540047581285,0.0340999206978588,0.140364789849326,0.0206185567010309,0.00555114988104679,0.0198255352894528
11,548,1136,0.632922535211268,0.0757042253521127,0.245598591549296,0.0202464788732394,0.00528169014084507,0.0202464788732394
11,523,3338,0.48981426003595,0.0692031156381066,0.388556021569802,0.0338526063511084,0.00629119233073697,0.012282804074296
11,550,30,0.633333333333333,0.133333333333333,0.233333333333333,0,0,0
11,554,208,0.798076923076923,0.0240384615384615,0.163461538461538,0.00480769230769231,0.00480769230769231,0.00480769230769231
11,134,3364,0.463436385255648,0.062128418549346,0.431331747919144,0.0187277051129608,0.00683709869203329,0.017538644470868
11,473,846,0.0697399527186761,0.00709219858156028,0.916075650118203,0.00118203309692671,0.00118203309692671,0.00472813238770686
11,460,359,0.412256267409471,0.303621169916435,0.250696378830084,0.00835654596100279,0.011142061281337,0.0139275766016713
11,530,1764,0.359977324263039,0.439909297052154,0.15702947845805,0.0238095238095238,0.00396825396825397,0.0153061224489796
11,565,57,0.754385964912281,0.0701754385964912,0.157894736842105,0.0175438596491228,0,0
11,533,1519,0.752468729427255,0.0717577353522054,0.144173798551679,0.0177748518762344,0.00658327847267939,0.00724160631994733
11,532,309,0.718446601941748,0.0809061488673139,0.161812297734628,0.00970873786407767,0.00647249190938511,0.0226537216828479
11,555,1375,0.653090909090909,0.134545454545455,0.166545454545455,0.0167272727272727,0.00436363636363636,0.0247272727272727
11,239,522,0.245210727969349,0.0593869731800766,0.64176245210728,0.024904214559387,0.0153256704980843,0.0134099616858238
11,137,82,0.536585365853659,0.25609756097561,0.158536585365854,0,0.024390243902439,0.024390243902439
11,529,2,0,1,0,0,0,0
11,279,2765,0.120072332730561,0.764195298372514,0.0777576853526221,0.00976491862567812,0.0054249547920434,0.0227848101265823
11,118,1766,0.719139297848245,0.0855039637599094,0.152887882219706,0.0164212910532276,0.00339750849377123,0.0226500566251416
11,569,3026,0.00991407799074686,0.95142101784534,0.0277594183740912,0.00264375413086583,0,0.00826173165895572
11,123,1830,0.195081967213115,0.627868852459016,0.132786885245902,0.0092896174863388,0.0109289617486339,0.0240437158469945
11,410,2599,0.871873797614467,0.0150057714505579,0.0915736821854559,0.00961908426317815,0.00346287033474413,0.00846479415159677
11,413,907,0.886438809261301,0.00551267916207277,0.0948180815876516,0.00220507166482911,0.00220507166482911,0.00882028665931643
11,409,618,0.878640776699029,0.00647249190938511,0.101941747572816,0.00647249190938511,0,0.00647249190938511
11,128,728,0.342032967032967,0.40521978021978,0.166208791208791,0.0453296703296703,0.0164835164835165,0.0247252747252747
11,121,274,0.062043795620438,0.89051094890511,0.0182481751824818,0.00364963503649635,0,0.0255474452554745
11,287,2562,0.0292740046838408,0.902419984387198,0.0394223263075722,0.00663544106167057,0.0039032006245121,0.0183450429352069
11,273,2130,0.0427230046948357,0.89906103286385,0.0347417840375587,0.00422535211267606,0.00563380281690141,0.0136150234741784
11,276,3530,0.0906515580736544,0.804532577903683,0.060056657223796,0.0209631728045326,0.00594900849858357,0.0178470254957507
11,277,3008,0.0319148936170213,0.887632978723404,0.0392287234042553,0.0103058510638298,0.00598404255319149,0.0249335106382979
11,282,2672,0.221182634730539,0.688997005988024,0.0557634730538922,0.00973053892215569,0.00449101796407186,0.0198353293413174
11,283,1273,0.305577376276512,0.582089552238806,0.0699135899450118,0.0149253731343284,0.00706991358994501,0.0204241948153967
11,284,3789,0.129321720770652,0.780153074689892,0.0556875164951174,0.00818157825283716,0.00422275006598047,0.0224333597255212
11,280,3588,0.0117056856187291,0.920011148272018,0.0295429208472687,0.0136566332218506,0.00167224080267559,0.0234113712374582
11,275,2275,0.0553846153846154,0.850549450549451,0.0369230769230769,0.0259340659340659,0.00395604395604396,0.0272527472527473
11,274,1261,0.195876288659794,0.724028548770817,0.0309278350515464,0.014274385408406,0.00396510705789056,0.0309278350515464
11,278,938,0.454157782515991,0.352878464818763,0.136460554371002,0.0255863539445629,0.00639658848614072,0.0245202558635394
11,281,3126,0.154510556621881,0.726487523992322,0.0838131797824696,0.00991682661548304,0.00799744081893794,0.017274472168906
11,125,3526,0.38343732274532,0.435904707884288,0.11656267725468,0.0314804310833806,0.00652297220646625,0.026091888825865
11,312,2116,0.00141776937618147,0.981568998109641,0.0118147448015123,0.00141776937618147,0.000945179584120983,0.00283553875236295
11,313,1087,0.00827966881324747,0.983440662373505,0.00551977920883165,0,0.000919963201471941,0.00183992640294388
11,297,4667,0.0852796228840797,0.813370473537604,0.0499250053567602,0.0197128776515963,0.00428540818512963,0.0274266123848297
11,358,3495,0.0938483547925608,0.725608011444921,0.111587982832618,0.0263233190271817,0.00886981402002861,0.0337625178826896
11,314,2112,0.0108901515151515,0.942708333333333,0.025094696969697,0.00284090909090909,0.00615530303030303,0.0123106060606061
11,315,1252,0.000798722044728434,0.962460063897764,0.0271565495207668,0.00479233226837061,0,0.00479233226837061
11,316,2274,0.0255057167985928,0.932717678100264,0.0312225153913808,0.00351802990325418,0.00263852242744063,0.00439753737906772
11,404,2153,0.770552717138876,0.0594519275429633,0.13144449605202,0.02322340919647,0.00278680910357641,0.0125406409660938
11,242,1516,0.188654353562005,0.197229551451187,0.561345646437995,0.0362796833773087,0.00593667546174142,0.0105540897097625
11,129,2171,0.353293413173653,0.426070935052971,0.173652694610778,0.0216490096729618,0.00506678949792722,0.0202671579917089
11,117,59,0.677966101694915,0.0338983050847458,0.23728813559322,0.0508474576271186,0,0
11,124,2548,0.507849293563579,0.286106750392465,0.164835164835165,0.021585557299843,0.000392464678178963,0.0192307692307692
11,135,2942,0.592454112848402,0.0788579197824609,0.289938817131203,0.0163154316791298,0.00543847722637661,0.0169952413324269
11,132,12,0.333333333333333,0,0.666666666666667,0,0,0
11,119,745,0.328859060402685,0.197315436241611,0.440268456375839,0.00268456375838926,0.0134228187919463,0.0174496644295302
11,136,3070,0.541693811074919,0.0657980456026059,0.35700325732899,0.0211726384364821,0.00228013029315961,0.0120521172638436
11,131,1330,0.51203007518797,0.149624060150376,0.283458646616541,0.0293233082706767,0.0037593984962406,0.0218045112781955
11,116,2054,0.816455696202532,0.0214216163583252,0.122687439143135,0.0189873417721519,0.00632911392405063,0.0141187925998053
11,133,45,0.622222222222222,0.0444444444444444,0.266666666666667,0.0222222222222222,0,0.0444444444444444
11,122,2047,0.703468490473864,0.0752320468978994,0.170493404982902,0.0273571079628725,0.0087933561309233,0.0146555935515388
11,115,1595,0.362382445141066,0.162382445141066,0.410031347962382,0.0338557993730407,0.00250783699059561,0.0288401253918495
11,127,705,0.208510638297872,0.354609929078014,0.4,0.0113475177304965,0.0099290780141844,0.0156028368794326
11,126,2507,0.204228161148783,0.445153570003989,0.315516553649781,0.0115676106900678,0.00518548065416833,0.018348623853211
11,120,6202,0.295549822637859,0.352305707836182,0.320380522412125,0.0114479200257981,0.00386971944534021,0.0164463076426959
